person_id,display_first_last,player_slug,birthdate,school,country,last_affiliation,height,weight,season_exp,jersey,position,rosterstatus,games_played_current_season_flag,team_id,team_name,team_abbreviation,team_code,team_city,playercode,from_year,to_year,dleague_flag,nba_flag,games_played_flag,draft_year,draft_round,draft_number,greatest_75_flag,age,feet,inches,height_m,weight_kg,BMI
76685,Earl Evans,earl-evans,1955-11-11,UNLV,USA,UNLV/USA,6-8,202.0,1.0,,Forward,Inactive,False,1610612765,Pistons,DET,pistons,Detroit,HISTADD_earl_evans,1979.0,1979.0,False,True,True,1978,8,157,False,70,6.0,8.0,2.032,91.625584,22.190615506231012
1628980,Jacob Evans,jacob-evans,1997-06-18,Cincinnati,USA,Cincinnati/USA,6-4,210.0,3.0,12,Guard-Forward,Inactive,False,1610612744,Warriors,GSW,warriors,Golden State,jacob_evans,2018.0,2019.0,True,True,True,2018,1,28,False,28,6.0,4.0,1.9304,95.25431999999999,25.561719405987287
202379,Jeremy Evans,jeremy-evans,1987-10-24,Western Kentucky,USA,Western Kentucky/USA,6-9,200.0,7.0,6,Forward,Inactive,False,1610612762,Jazz,UTA,jazz,Utah,jeremy_evans,2010.0,2017.0,True,True,True,2010,2,55,False,38,6.0,9.0,2.0574,90.7184,21.43176363779949
2230,Maurice Evans,maurice-evans,1978-11-08,Texas,USA,Texas-Austin/USA,6-5,220.0,10.0,6,Guard-Forward,Inactive,False,1610612737,Hawks,ATL,hawks,Atlanta,maurice_evans,2001.0,2011.0,False,True,True,Undrafted,Undrafted,Undrafted,False,47,6.0,5.0,1.9558,99.79024,26.08790375280194
2501,Reggie Evans,reggie-evans,1980-05-18,Iowa,USA,Iowa/USA,6-8,245.0,13.0,30,Center-Forward,Inactive,False,1610612760,SuperSonics,SEA,thunder,Seattle,reggie_evans,2002.0,2014.0,False,True,True,Undrafted,Undrafted,Undrafted,False,45,6.0,8.0,2.032,111.13004,26.91436039122078
201936,Tyreke Evans,tyreke-evans,1989-09-19,Memphis,USA,Memphis/USA,6-6,220.0,10.0,,Guard,Inactive,False,0,,,,,tyreke_evans,2009.0,2018.0,True,True,True,2009,1,4,False,36,6.0,6.0,1.9811999999999999,99.79024,25.42327109637783
101137,Daniel Ewing,daniel-ewing,1983-03-26,Duke,USA,Duke/USA,6-3,185.0,2.0,3,Guard,Inactive,False,1610612746,Clippers,LAC,clippers,Los Angeles,daniel_ewing,2005.0,2006.0,False,True,True,2005,2,32,False,42,6.0,3.0,1.905,83.91452,23.123158424094626
201607,Patrick Ewing,patrick-ewing,1984-05-20,Georgetown,USA,Georgetown/USA,6-8,235.0,2.0,22,Forward,Inactive,False,1610612740,Hornets,NOH,pelicans,New Orleans,patrick_ewing,2010.0,2010.0,True,True,True,2008,2,43,False,41,6.0,8.0,2.032,106.59412,25.81581506913014
203957,Dante Exum,dante-exum,1995-07-13,Australian Institute of Sport,Australia,Australian Institute of Sport/Australia,6-5,214.0,7.0,5,Guard,Inactive,False,1610612762,Jazz,UTA,jazz,Utah,dante_exum,2014.0,2020.0,False,True,True,2014,1,5,False,30,6.0,5.0,1.9558,97.068688,25.37641546863461
201963,Christian Eyenga,christian-eyenga,1989-06-22,DKV Joventut,Congo,DKV Joventut/Congo/USA,6-7,210.0,3.0,88,Forward,Inactive,False,1610612739,Cavaliers,CLE,cavaliers,Cleveland,christian_eyenga,2010.0,2011.0,True,True,True,2009,1,30,False,36,6.0,7.0,2.0065999999999997,95.25431999999999,23.657184952568915
203105,Festus Ezeli,festus-ezeli,1989-10-21,Vanderbilt,Nigeria,Vanderbilt/Nigeria,6-11,265.0,4.0,31,Center,Inactive,False,1610612744,Warriors,GSW,warriors,Golden State,festus_ezeli,2012.0,2016.0,True,True,True,2012,1,30,False,36,6.0,11.0,2.1082,120.20188,27.0450408806174
76689,Johnny Ezersky,johnny-ezersky,1905-04-04,Rhode Island,USA,Rhode Island/USA,,,3.0,,Unknown,Inactive,False,1610610024,Bullets,BAL,bullets,Baltimore,HISTADD_johnny_ezersky,1947.0,1949.0,False,True,True,1947,,,False,120,,,,,
76690,Joe Fabel,joe-fabel,1913-09-04,Pittsburgh,USA,Pittsburgh/USA,6-1,190.0,1.0,,Forward,Inactive,False,1610610031,Ironmen,PIT,ironmen,Pittsburgh,HISTADD_joe_fabel,1946.0,1946.0,False,True,True,Undrafted,Undrafted,Undrafted,False,112,6.0,1.0,1.8541999999999998,86.18248,25.067200444027463
76691,John Fairchild,john-fairchild,1943-04-28,Brigham Young,USA,Brigham Young/USA,6-7,205.0,1.0,33,Forward,Inactive,False,1610612747,Lakers,LAL,lakers,Los Angeles,HISTADD_john_fairchild,1965.0,1965.0,False,True,True,1965,2,16,False,82,6.0,7.0,2.0065999999999997,92.98636,23.093918644174423
1629605,Tacko Fall,tacko-fall,1995-12-10,UCF,Senegal,Central Florida/Senegal,7-6,311.0,3.0,,Center,Inactive,False,0,,,,,tacko_fall,2019.0,2021.0,True,True,True,Undrafted,Undrafted,Undrafted,False,30,7.0,6.0,2.286,141.067112,26.99437788999035
76692,Phil Farbman,phil-farbman,1924-04-03,City College of New York,USA,City College of New York/USA,6-1,185.0,1.0,8,Forward,Inactive,False,1610612744,Warriors,PHW,warriors,Philadelphia,HISTADD_phil_farbman,1948.0,1948.0,False,True,True,Undrafted,Undrafted,Undrafted,False,101,6.0,1.0,1.8541999999999998,83.91452,24.407537274447794
76693,Dick Farley,dick-farley,1932-04-13,Indiana,USA,Indiana/USA,6-4,190.0,3.0,22,Guard,Inactive,False,1610612755,Nationals,PHI,sixers,Syracuse,HISTADD_dick_farley,1954.0,1958.0,False,True,True,1954,2,15,False,93,6.0,4.0,1.9304,86.18248,23.127269938750405
200770,Jordan Farmar,jordan-farmar,1986-11-30,UCLA,USA,UCLA/USA,6-2,180.0,10.0,,Guard,Inactive,False,0,,,,,jordan_farmar,2006.0,2016.0,True,True,True,2006,1,26,False,39,6.0,2.0,1.8796,81.64656,23.11037638875862
2824,Desmon Farmer,desmon-farmer,1981-10-07,Southern California,USA,Southern California/USA,6-5,220.0,2.0,,Guard,Inactive,False,0,,,,,desmon_farmer,2006.0,2008.0,True,True,True,Undrafted,Undrafted,Undrafted,False,44,6.0,5.0,1.9558,99.79024,26.08790375280194
76695,Jim Farmer,jim-farmer,1964-09-23,Alabama,USA,Alabama/USA,6-4,190.0,5.0,22,Forward,Inactive,False,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADD_jim_farmer,1987.0,1993.0,False,True,True,1987,1,20,False,61,6.0,4.0,1.9304,86.18248,23.127269938750405
76694,Mike Farmer,mike-farmer,1936-09-26,San Francisco,USA,San Francisco/USA,6-7,210.0,7.0,12,Forward,Inactive,False,1610612737,Hawks,STL,hawks,St. Louis,HISTADD_mike_farmer,1958.0,1965.0,False,True,True,1958,1,3,False,89,6.0,7.0,2.0065999999999997,95.25431999999999,23.657184952568915
1108,Tony Farmer,tony-farmer,1970-01-03,Nebraska,USA,Nebraska/USA,6-9,244.0,3.0,8,Forward,Inactive,False,1610612744,Warriors,GSW,warriors,Golden State,tony_farmer,1997.0,1999.0,False,True,True,Undrafted,Undrafted,Undrafted,False,55,6.0,9.0,2.0574,110.676448,26.14675163811538
203543,Vitor Faverani,vitor-faverani,1988-05-05,Valencia,Brazil,Valencia/Brazil,6-11,260.0,2.0,38,Center,Inactive,False,1610612738,Celtics,BOS,celtics,Boston,vitor_faverani,2013.0,2013.0,True,True,True,Undrafted,Undrafted,Undrafted,False,37,6.0,11.0,2.1082,117.93392,26.53475709041707
202324,Derrick Favors,derrick-favors,1991-07-15,Georgia Tech,USA,Georgia Tech/USA,6-9,265.0,13.0,15,Forward,Inactive,False,1610612760,Thunder,OKC,thunder,Oklahoma City,derrick_favors,2010.0,2021.0,False,True,True,2010,1,3,False,34,6.0,9.0,2.0574,120.20188,28.397086820084326
201174,Nick Fazekas,nick-fazekas,1985-06-17,Nevada-Reno,USA,Nevada-Reno/USA,6-11,235.0,2.0,20,Forward,Inactive,False,1610612746,Clippers,LAC,clippers,Los Angeles,nick_fazekas,2007.0,2007.0,True,True,True,2007,2,34,False,40,6.0,11.0,2.1082,106.59412,23.98333813941543
76697,Dave Fedor,dave-fedor,1940-12-10,Florida State,USA,Florida State/USA,6-6,190.0,1.0,17,Forward,Inactive,False,1610612744,Warriors,SFW,warriors,San Francisco,HISTADD_dave_fedor,1962.0,1962.0,False,True,True,1962,3,23,False,85,6.0,6.0,1.9811999999999999,86.18248,21.95646140141722
76699,Butch Feher,butch-feher,1954-05-19,Vanderbilt,USA,Vanderbilt/USA,6-4,185.0,1.0,7,Guard,Inactive,False,1610612756,Suns,PHX,suns,Phoenix,HISTADD_butch_feher,1976.0,1976.0,False,True,True,1976,2,33,False,71,6.0,4.0,1.9304,83.91452,22.518657571941183
994,Jamie Feick,jamie-feick,1974-07-03,Michigan State,USA,Michigan State/USA,6-8,255.0,6.0,14,Forward,Inactive,False,1610612751,Nets,NJN,nets,New Jersey,jamie_feick,1996.0,2002.0,False,True,True,1996,2,48,False,51,6.0,8.0,2.032,115.66596,28.012905713311426
76701,Ron Feiereisel,ron-feiereisel,1931-08-06,DePaul,USA,DePaul/USA,6-3,185.0,1.0,22,Guard,Inactive,False,1610612747,Lakers,MNL,lakers,Minneapolis,HISTADD_ron_feiereisel,1955.0,1955.0,False,True,True,1953,,,False,94,6.0,3.0,1.905,83.91452,23.123158424094626
76703,Dave Feitl,dave-feitl,1962-06-08,Texas-El Paso,USA,Texas-El Paso/USA,6-11,235.0,5.0,45,Center,Inactive,False,1610612745,Rockets,HOU,rockets,Houston,HISTADD_dave_feitl,1986.0,1991.0,False,True,True,1986,2,43,False,63,6.0,11.0,2.1082,106.59412,23.98333813941543
1627770,Kay Felder,kay-felder,1995-03-29,Oakland,USA,Oakland/USA,5-9,176.0,3.0,22,Guard,Inactive,False,1610612739,Cavaliers,CLE,cavaliers,Cleveland,kay_felder,2016.0,2017.0,True,True,True,2016,2,54,False,30,5.0,9.0,1.7526,79.83219199999999,25.990368636901945
1626245,Cristiano Felicio,cristiano-felicio,1992-07-07,Flamengo,Brazil,Flamengo/Brazil,6-11,270.0,7.0,6,Forward-Center,Inactive,False,1610612741,Bulls,CHI,bulls,Chicago,cristiano_felicio,2015.0,2020.0,True,True,True,Undrafted,Undrafted,Undrafted,False,33,6.0,11.0,2.1082,122.46984,27.555324670817726
203467,Carrick Felix,carrick-felix,1990-08-17,Arizona State,USA,Arizona State/USA,6-6,201.0,2.0,30,Guard-Forward,Inactive,False,1610612739,Cavaliers,CLE,cavaliers,Cleveland,carrick_felix,2013.0,2013.0,True,True,True,2013,2,33,False,35,6.0,6.0,1.9811999999999999,91.171992,23.22762495623611
101230,Noel Felix,noel-felix,1981-10-04,Fresno State,USA,Fresno State/USA,6-9,225.0,2.0,16,Forward,Inactive,False,1610612760,SuperSonics,SEA,thunder,Seattle,noel_felix,2005.0,2005.0,True,True,True,Undrafted,Undrafted,Undrafted,False,44,6.0,9.0,2.0574,102.0582,24.110734092524428
76704,Ray Felix,ray-felix,1930-12-10,Long Island-Brooklyn,USA,Long Island-Brooklyn/USA,6-11,220.0,9.0,14,Center,Inactive,False,1610612752,Knicks,NYK,knicks,New York,HISTADD_ray_felix,1953.0,1961.0,False,True,True,1953,1,1,False,95,6.0,11.0,2.1082,99.79024,22.452486768814442
101109,Raymond Felton,raymond-felton,1984-06-26,North Carolina,USA,North Carolina/USA,6-1,205.0,15.0,2,Guard,Inactive,False,1610612766,Bobcats,CHA,hornets,Charlotte,raymond_felton,2005.0,2018.0,False,True,True,2005,1,5,False,41,6.0,1.0,1.8541999999999998,92.98636,27.046189952766476
76705,Jake Fendley,jake-fendley,1929-06-12,Northwestern,USA,Northwestern/USA,6-0,180.0,2.0,6,Guard,Inactive,False,1610612765,Pistons,FTW,pistons,Ft. Wayne Zollner,HISTADD_jake_fendley,1951.0,1952.0,False,True,True,1951,3,23,False,96,6.0,0.0,1.8288,81.64656,24.41211826868098
76706,Bill Fenley,bill-fenley,1922-02-08,Manhattan,USA,Manhattan/USA,6-3,190.0,1.0,7,Forward,Inactive,False,1610612738,Celtics,BOS,celtics,Boston,HISTADD_bill_fenley,1946.0,1946.0,False,True,True,Undrafted,Undrafted,Undrafted,False,103,6.0,3.0,1.905,86.18248,23.74810865177286
2724,Desmond Ferguson,desmond-ferguson,1977-07-22,Detroit,USA,Detroit/USA,6-7,210.0,2.0,5,Forward,Inactive,False,1610612757,Trail Blazers,POR,blazers,Portland,desmond_ferguson,2003.0,2003.0,False,True,True,Undrafted,Undrafted,Undrafted,False,48,6.0,7.0,2.0065999999999997,95.25431999999999,23.657184952568915
1628390,Terrance Ferguson,terrance-ferguson,1998-05-17,Unknown,USA,Adelaide/USA,6-6,190.0,4.0,,Guard,Inactive,False,0,,,,,terrance_ferguson,2017.0,2020.0,True,True,True,2017,1,21,False,27,6.0,6.0,1.9811999999999999,86.18248,21.95646140141722
201164,Rudy Fernandez,rudy-fernandez,1985-04-04,DKV Joventut,Spain,DKV Joventut/Spain,,,5.0,,Unknown,Inactive,False,0,,,,,rudy_fernandez,2008.0,2016.0,False,True,True,2007,1,24,False,40,,,,,
1628981,Bruno Fernando,bruno-fernando,1998-08-15,Maryland,Angola,Maryland/Angola,6-10,240.0,4.0,0,Forward-Center,Active,False,1610612737,Hawks,ATL,hawks,Atlanta,bruno_fernando,2019.0,2023.0,True,True,True,2019,2,34,False,27,6.0,10.0,2.0827999999999998,108.86207999999999,25.094670058465642
76707,Eric Fernsten,eric-fernsten,1953-11-01,San Francisco,USA,San Francisco/USA,6-10,205.0,6.0,45,Center,Inactive,False,1610612738,Celtics,BOS,celtics,Boston,HISTADD_eric_fernsten,1975.0,1983.0,False,True,True,1975,4,62,False,72,6.0,10.0,2.0827999999999998,92.98636,21.435030674939405
76708,Al Ferrari,al-ferrari,1933-07-06,Michigan State,USA,Michigan State/USA,6-4,190.0,6.0,22,Guard,Inactive,False,1610612737,Hawks,STL,hawks,St. Louis,HISTADD_al_ferrari,1955.0,1962.0,False,True,True,1955,3,15,False,92,6.0,4.0,1.9304,86.18248,23.127269938750405
76709,Rolando Ferreira,rolando-ferreira,1964-05-24,Houston,USA,Houston/USA,7-1,240.0,1.0,32,Forward,Inactive,False,1610612757,Trail Blazers,POR,blazers,Portland,HISTADD_rolando_ferreira,1988.0,1988.0,False,True,True,1988,2,26,False,61,7.0,1.0,2.159,108.86207999999999,23.35454138036304
273,Duane Ferrell,duane-ferrell,1965-02-28,Georgia Tech,USA,Georgia Tech/USA,6-7,215.0,11.0,33,Forward,Inactive,False,1610612737,Hawks,ATL,hawks,Atlanta,duane_ferrell,1988.0,1998.0,False,True,True,Undrafted,Undrafted,Undrafted,False,60,6.0,7.0,2.0065999999999997,97.52228,24.220451260963415
1627812,Yogi Ferrell,yogi-ferrell,1993-05-09,Indiana,USA,Indiana/USA,6-0,178.0,6.0,11,Guard,Inactive,False,1610612758,Kings,SAC,kings,Sacramento,yogi_ferrell,2016.0,2020.0,True,True,True,Undrafted,Undrafted,Undrafted,False,32,6.0,0.0,1.8288,80.739376,24.14087251014008
76711,Arnie Ferrin,arnie-ferrin,1925-07-29,Utah,USA,Utah/USA,6-4,180.0,3.0,18,Forward,Inactive,False,1610612747,Lakers,MNL,lakers,Minneapolis,HISTADD_arnie_ferrin,1948.0,1950.0,False,True,True,1948,,,False,100,6.0,4.0,1.9304,81.64656,21.91004520513196
76712,Bob Ferry,bob-ferry,1937-05-31,St. Louis,USA,St. Louis/USA,6-8,230.0,10.0,12,Center,Inactive,False,1610612765,Pistons,DET,pistons,Detroit,HISTADD_bob_ferry,1959.0,1968.0,False,True,True,1959,,,False,88,6.0,8.0,2.032,104.32616,25.266542408084813
198,Danny Ferry,danny-ferry,1966-10-17,Duke,USA,Duke/USA,6-10,235.0,14.0,35,Forward,Inactive,False,1610612739,Cavaliers,CLE,cavaliers,Cleveland,danny_ferry,1990.0,2002.0,False,True,True,1989,1,2,False,59,6.0,10.0,2.0827999999999998,106.59412,24.571864432247608
201178,Kyrylo Fesenko,kyrylo-fesenko,1986-12-24,Cherkaski,Ukraine,Cherkaski/Ukraine,7-1,280.0,6.0,44,Center,Inactive,False,1610612762,Jazz,UTA,jazz,Utah,kyrylo_fesenko,2007.0,2011.0,True,True,True,2007,2,38,False,39,7.0,1.0,2.159,127.00576,27.246964943756883
76713,Kenny Fields,kenny-fields,1962-02-09,UCLA,USA,UCLA/USA,6-5,220.0,4.0,54,Forward,Inactive,False,1610612749,Bucks,MIL,bucks,Milwaukee,HISTADD_kenny_fields,1984.0,1987.0,False,True,True,1984,1,21,False,63,6.0,5.0,1.9558,99.79024,26.08790375280194
202361,Landry Fields,landry-fields,1988-06-27,Stanford,USA,Stanford/USA,6-7,215.0,5.0,2,Guard-Forward,Inactive,False,1610612752,Knicks,NYK,knicks,New York,landry_fields,2010.0,2014.0,False,True,True,2010,2,39,False,37,6.0,7.0,2.0065999999999997,97.52228,24.220451260963415
76714,Ron Filipek,ron-filipek,1944-02-05,Tennessee Tech,USA,Tennessee Tech/USA,6-5,205.0,1.0,20,Forward,Inactive,False,1610612755,76ers,PHI,sixers,Philadelphia,HISTADD_ron_filipek,1967.0,1967.0,False,True,True,1967,9,100,False,81,6.0,5.0,1.9558,92.98636,24.309183042383626
76715,Greg Fillmore,greg-fillmore,1947-03-07,Cheyney,USA,Cheyney/USA,7-1,240.0,2.0,34,Center,Inactive,False,1610612752,Knicks,NYK,knicks,New York,HISTADD_greg_fillmore,1970.0,1971.0,False,True,True,1970,8,136,False,78,7.0,1.0,2.159,108.86207999999999,23.35454138036304
76716,Hank Finkel,hank-finkel,1942-04-20,Dayton,USA,Dayton/USA,7-0,240.0,9.0,29,Center,Inactive,False,1610612738,Celtics,BOS,celtics,Boston,HISTADD_hank_finkel,1966.0,1974.0,False,True,True,1966,2,17,False,83,7.0,0.0,2.1336,108.86207999999999,23.913911773401775
714,Michael Finley,michael-finley,1973-03-06,Wisconsin,USA,Wisconsin/USA,6-7,225.0,16.0,40,Guard-Forward,Inactive,False,1610612742,Mavericks,DAL,mavericks,Dallas,michael_finley,1995.0,2009.0,False,True,True,1995,1,21,False,52,6.0,7.0,2.0065999999999997,102.0582,25.34698387775241
76717,Danny Finn,danny-finn,1928-05-27,St. John's (NY),USA,St. John's (NY)/USA,6-1,185.0,3.0,7,Guard,Inactive,False,1610612744,Warriors,PHW,warriors,Philadelphia,HISTADD_danny_finn,1952.0,1954.0,False,True,True,Undrafted,Undrafted,Undrafted,False,97,6.0,1.0,1.8541999999999998,83.91452,24.407537274447794
965,Derek Fisher,derek-fisher,1974-08-09,Arkansas-Little Rock,USA,Arkansas-Little Rock/USA,6-1,210.0,18.0,6,Guard,Inactive,False,1610612747,Lakers,LAL,lakers,Los Angeles,derek_fisher,1996.0,2013.0,False,True,True,1996,1,24,False,51,6.0,1.0,1.8541999999999998,95.25431999999999,27.70585312234614
2809,Gerald Fitch,gerald-fitch,1982-08-12,Kentucky,USA,Kentucky/USA,6-3,188.0,2.0,,Guard,Inactive,False,0,,,,,gerald_fitch,2005.0,2005.0,True,True,True,Undrafted,Undrafted,Undrafted,False,43,6.0,3.0,1.905,85.275296,23.498128560701566
1630238,Malik Fitts,malik-fitts,1997-07-04,Unknown,USA,St. Mary's College/USA,6-5,230.0,3.0,8,Forward,Inactive,False,1610612738,Celtics,BOS,celtics,Boston,malik_fitts,2020.0,2021.0,True,True,True,Undrafted,Undrafted,Undrafted,False,28,6.0,5.0,1.9558,104.32616,27.273717559747485
76719,Dick Fitzgerald,dick-fitzgerald,1920-11-18,Seton Hall,USA,Seton Hall/USA,6-2,175.0,2.0,,Forward,Inactive,False,1610610035,Huskies,HUS,huskies,Toronto,HISTADD_dick_fitzgerald,1946.0,1947.0,False,True,True,Undrafted,Undrafted,Undrafted,False,105,6.0,2.0,1.8796,79.3786,22.468421489070884
2033,Marcus Fizer,marcus-fizer,1978-08-10,Iowa State,USA,Iowa State/USA,,,6.0,,Unknown,Inactive,False,0,,,,,marcus_fizer,2000.0,2007.0,True,True,True,2000,1,4,False,47,,,,,
76721,Jerry Fleishman,jerry-fleishman,1922-02-14,New York University,USA,New York University/USA,6-2,190.0,5.0,4,Guard,Inactive,False,1610612744,Warriors,PHW,warriors,Philadelphia,HISTADD_jerry_fleishman,1946.0,1952.0,False,True,True,Undrafted,Undrafted,Undrafted,False,103,6.0,2.0,1.8796,86.18248,24.3942861881341
76722,Al Fleming,al-fleming,1954-04-05,Arizona,USA,Arizona/USA,6-7,215.0,1.0,30,Forward,Inactive,False,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADD_al_fleming,1977.0,1977.0,False,True,True,1976,2,30,False,71,6.0,7.0,2.0065999999999997,97.52228,24.220451260963415
76723,Ed Fleming,ed-fleming,1933-07-25,Niagara,USA,Niagara/USA,6-3,189.0,5.0,50,Guard,Inactive,False,1610612747,Lakers,MNL,lakers,Minneapolis,HISTADD_ed_fleming,1955.0,1959.0,False,True,True,1955,3,16,False,92,6.0,3.0,1.905,85.728888,23.623118606237213
2784,Luis Flores,luis-flores,1981-04-11,Manhattan,USA,Manhattan/USA,6-2,195.0,2.0,12,Guard,Inactive,False,1610612744,Warriors,GSW,warriors,Golden State,luis_flores,2004.0,2004.0,False,True,True,2004,2,55,False,44,6.0,2.0,1.8796,88.45044,25.03624108782184
76725,Bruce Flowers,bruce-flowers,1957-06-13,Notre Dame,USA,Notre Dame/USA,6-8,225.0,1.0,23,Forward,Inactive,False,1610612739,Cavaliers,CLE,cavaliers,Cleveland,HISTADD_bruce_flowers,1982.0,1982.0,False,True,True,1979,2,26,False,68,6.0,8.0,2.032,102.0582,24.71726974703949
76726,Sleepy Floyd,sleepy-floyd,1960-03-06,Georgetown,USA,Georgetown/USA,6-3,170.0,13.0,12,Guard,Inactive,False,1610612745,Rockets,HOU,rockets,Houston,HISTADD_sleepy_floyd,1982.0,1994.0,False,True,True,1982,1,13,False,65,6.0,3.0,1.905,77.11064,21.24830774105993
201938,Jonny Flynn,jonny-flynn,1989-02-06,Syracuse,USA,Syracuse/USA,6-0,185.0,4.0,3,Guard,Inactive,False,1610612750,Timberwolves,MIN,timberwolves,Minnesota,jonny_flynn,2009.0,2011.0,True,True,True,2009,1,6,False,36,6.0,0.0,1.8288,83.91452,25.09023266503323
76728,Larry Fogle,larry-fogle,1953-03-19,Canisius,USA,Canisius/USA,6-5,205.0,1.0,44,Guard,Inactive,False,1610612752,Knicks,NYK,knicks,New York,HISTADD_larry_fogle,1975.0,1975.0,False,True,True,1975,2,34,False,72,6.0,5.0,1.9558,92.98636,24.309183042383626
76729,Jack Foley,jack-foley,1939-04-19,Holy Cross,USA,Holy Cross/USA,6-3,170.0,1.0,7,Forward,Inactive,False,1610612752,Knicks,NYK,knicks,New York,HISTADD_jack_foley,1962.0,1962.0,False,True,True,1962,2,16,False,86,6.0,3.0,1.905,77.11064,21.24830774105993
1829,Ike Fontaine,ike-fontaine,1975-04-16,Washington State,USA,Washington State/USA,,,1.0,,Unknown,Inactive,False,0,,,,,ike_fontaine,2001.0,2001.0,False,True,True,Undrafted,Undrafted,Undrafted,False,50,,,,,
1631323,Simone Fontecchio,simone-fontecchio,1995-12-09,Baskonia,Italy,Baskonia/Italy,6-7,209.0,1.0,16,Forward,Active,False,1610612762,Jazz,UTA,jazz,Utah,simone_fontecchio,2022.0,2023.0,False,True,True,Undrafted,Undrafted,Undrafted,False,30,6.0,7.0,2.0065999999999997,94.80072799999999,23.544531690890018
202880,Jeff Foote,jeff-foote,1987-07-14,Cornell,USA,Cornell/USA,7-0,265.0,1.0,,Center-Forward,Inactive,False,0,,,,,jeff_foote,2011.0,2011.0,True,True,True,Undrafted,Undrafted,Undrafted,False,38,7.0,0.0,2.1336,120.20188,26.404944249797797
1627854,Bryn Forbes,bryn-forbes,1993-07-23,Michigan State,USA,Michigan State/USA,6-2,205.0,7.0,,Guard,Inactive,False,0,,,,,bryn_forbes,2016.0,2022.0,True,True,True,Undrafted,Undrafted,Undrafted,False,32,6.0,2.0,1.8796,92.98636,26.32015088719732
201814,Gary Forbes,gary-forbes,1985-02-25,Massachusetts,Panama,Massachusetts/Panama,6-7,220.0,3.0,3,Forward,Inactive,False,1610612743,Nuggets,DEN,nuggets,Denver,gary_forbes,2010.0,2011.0,True,True,True,Undrafted,Undrafted,Undrafted,False,40,6.0,7.0,2.0065999999999997,99.79024,24.783717569357915
1630758,Aleem Ford,aleem-ford,1997-12-22,LeonesdePonce,USA,Wisconsin/USA,6-8,220.0,2.0,,Forward,Inactive,False,0,,,,,aleem_ford,2021.0,2021.0,True,True,True,Undrafted,Undrafted,Undrafted,False,28,6.0,8.0,2.032,99.79024,24.16799708599417
2228,Alton Ford,alton-ford,1981-05-29,Houston,USA,Houston/USA,6-9,280.0,4.0,,Forward,Inactive,False,0,,,,,alton_ford,2001.0,2003.0,True,True,True,2001,2,50,False,44,6.0,9.0,2.0574,127.00576,30.004469092919287
76733,Chris Ford,chris-ford,1949-01-11,Villanova,USA,Villanova/USA,6-5,190.0,10.0,42,Guard,Inactive,False,1610612765,Pistons,DET,pistons,Detroit,HISTADD_chris_ford,1972.0,1981.0,False,True,True,1972,2,17,False,76,6.0,5.0,1.9558,86.18248,22.53046233196531
76734,Don Ford,don-ford,1952-12-31,California-Santa Barbara,USA,California-Santa Barbara/USA,6-9,215.0,7.0,35,Forward,Inactive,False,1610612747,Lakers,LAL,lakers,Los Angeles,HISTADD_don_ford,1975.0,1981.0,False,True,True,1975,6,92,False,73,6.0,9.0,2.0574,97.52228,23.039145910634453
76735,Jake Ford,jake-ford,1946-04-29,Maryland-Eastern Shore,USA,Maryland-Eastern Shore/USA,6-3,180.0,2.0,33,Guard,Inactive,False,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADD_jake_ford,1970.0,1971.0,False,True,True,1970,2,20,False,79,6.0,3.0,1.905,81.64656,22.498208196416392
76736,Phil Ford,phil-ford,1956-02-09,North Carolina,USA,North Carolina/USA,6-2,175.0,7.0,1,Guard,Inactive,False,1610612758,Kings,KCK,kings,Kansas City,HISTADD_phil_ford,1978.0,1984.0,False,True,True,1978,1,2,False,69,6.0,2.0,1.8796,79.3786,22.468421489070884
726,Sherell Ford,sherell-ford,1972-08-26,Illinois-Chicago,USA,Illinois-Chicago/USA,6-7,210.0,1.0,1,Forward,Inactive,False,1610612760,SuperSonics,SEA,thunder,Seattle,sherell_ford,1995.0,1995.0,False,True,True,1995,1,26,False,53,6.0,7.0,2.0065999999999997,95.25431999999999,23.657184952568915
2551,T.J. Ford,tj-ford,1983-03-24,Texas-Austin,USA,Texas-Austin/USA,6-0,165.0,8.0,,Guard,Inactive,False,0,,,,,t.j._ford,2003.0,2011.0,False,True,True,2003,1,8,False,42,6.0,0.0,1.8288,74.84268,22.377775079624236
76738,Donnie Forman,donnie-forman,1926-01-17,New York University,USA,New York University/USA,5-10,175.0,1.0,22,Guard,Inactive,False,1610612747,Lakers,MNL,lakers,Minneapolis,HISTADD_donnie_forman,1948.0,1948.0,False,True,True,Undrafted,Undrafted,Undrafted,False,99,5.0,10.0,1.778,79.3786,25.109607362071866
76739,Bayard Forrest,bayard-forrest,1954-07-08,Grand Canyon,USA,Grand Canyon/USA,6-10,235.0,2.0,35,Center,Inactive,False,1610612756,Suns,PHX,suns,Phoenix,HISTADD_bayard_forrest,1977.0,1978.0,False,True,True,1976,2,19,False,71,6.0,10.0,2.0827999999999998,106.59412,24.571864432247608
